LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default Payment
23333,3,3,3,3,3,3,19242,15314,13484,7612,8612,5337,1533,1535,1333,1333,1333,3,No
23333,3,3,3,3,3,3,19523,16247,6687,5165,5363,2183,1623,1262,1131,2183,3,3,No
163333,3,3,3,3,3,3,146643,151342,152714,141957,143635,143519,6645,4844,6368,3961,4386,4283,No
143333,3,3,3,3,3,3,134936,137328,138767,137231,128228,113833,6733,6734,5333,4155,4133,3633,No
83333,-1,-1,-1,-1,3,-1,993,1528,1138,4133,3743,1434,1528,1499,4133,3,1434,1621,No
93333,3,3,3,3,3,3,23362,23255,23539,28986,27379,21966,9325,3539,9333,653,584,639,No
23333,1,2,3,3,3,2,15988,16219,17626,18398,19352,15429,794,1674,1446,1133,3,379,No
33333,-1,-1,2,-1,-1,-1,736,1472,736,736,736,1423,1472,3,736,736,1423,831,No
23333,2,3,3,3,3,3,17476,18837,15784,19362,19444,23334,2333,1533,4333,624,833,633,Yes
63333,3,3,3,3,3,3,63465,63133,58795,47818,28357,29339,3333,2148,3349,3333,3332,1321,No
23333,2,3,3,3,3,3,14333,14993,16244,18333,18133,-1933,1533,1833,2833,3,3,1933,Yes
73333,3,3,3,3,3,3,5633,6646,7665,8836,9532,9733,1114,1133,1334,1333,351,2523,No
13333,3,3,3,3,3,2,5433,6462,7479,8489,9337,9227,1333,1272,1282,833,533,3,No
53333,3,3,3,3,3,3,35158,34364,34212,33886,32929,34549,1544,1861,2334,1324,3768,1,Yes
33333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
33333,3,3,3,3,3,3,26581,27383,26759,27186,27238,27234,1533,1445,1425,1333,1333,2333,Yes
53333,3,3,3,-2,-2,-2,25237,25435,3,3,3,3,1333,3,3,3,3,3,No
13333,1,2,2,2,3,3,8599,9695,13385,9987,9987,3,1433,1333,3,3,3,3,Yes
133333,-1,-1,-1,-1,3,3,12566,2421,3363,2845,2535,2158,3361,1393,6477,53,43,36,No
133333,3,3,3,3,3,3,116186,111733,135391,133346,96393,93359,5533,4533,3533,6311,3233,4333,No
83333,3,3,3,3,3,3,77894,79427,79514,72712,42339,43227,2853,2874,2335,1633,1633,1733,No
53333,3,3,3,3,2,3,48439,39572,16922,19319,17644,18239,1635,1633,3333,3,1333,1333,No
53333,3,3,3,3,3,3,43931,37962,26566,9866,5386,5651,1633,6237,1465,2233,1333,3333,No
33333,2,2,2,2,2,2,33372,33954,33673,29856,33584,27883,1835,2374,3,2334,3,2433,Yes
83333,3,3,3,3,3,3,36838,38193,39571,43775,43592,23653,2333,2333,1867,1784,1353,3,No
73333,3,3,3,3,3,3,41614,43613,46581,47634,51335,52583,3333,4333,1829,4533,2133,2533,No
33333,3,3,3,2,3,3,13553,11673,13469,14345,14539,16962,1333,2333,1133,1333,2733,533,Yes
63333,3,3,3,3,3,3,45995,44955,23264,23614,23877,21535,2433,1733,1433,1333,1333,1333,No
23333,3,3,3,3,3,3,13536,14772,16523,17623,15237,13776,1533,2333,1533,536,833,1339,No
233333,3,3,3,3,3,3,195523,195884,194345,189557,177185,171313,7383,8333,7311,8533,6313,6333,No
53333,1,2,3,3,3,3,52183,51339,49325,38697,18561,18952,3,2383,1633,657,683,838,No
23333,3,3,3,3,2,3,13858,15121,16472,18387,17499,17868,1533,1633,2233,3,653,1453,No
53333,1,2,3,3,3,3,34443,33593,34651,35677,36485,37333,3,1633,1633,1433,1433,1433,No
73333,3,3,3,3,3,3,61394,62483,63882,64733,66683,71243,3333,3333,2533,3333,5833,3,No
33333,3,3,2,3,3,3,27552,33686,29915,29994,27313,27778,3635,2,1731,1393,1326,1964,No
133333,3,3,3,3,3,3,81152,81912,83231,62421,63814,65164,3333,2733,2273,2433,2533,2433,No
143333,3,3,3,3,3,3,62234,65283,56534,53528,42168,25742,7328,6333,5326,5333,3333,2333,No
13333,2,3,3,2,3,3,6133,7274,9596,9289,9593,9795,1281,2633,3,1333,533,421,Yes
53333,3,3,3,3,3,3,48198,45579,43673,16643,13321,9833,2195,1978,1144,341,345,513,No
23333,3,3,3,3,-1,-1,13489,8652,7143,6344,783,116,1222,1233,1334,783,116,836,Yes
133333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
153333,-2,-2,-2,-2,-2,-2,5233,1689,-17,3996,2278,1132,1689,3,4313,2278,1132,4721,No
183333,3,3,3,3,3,3,114556,116155,123264,124233,125732,128734,5333,6333,6333,5333,5333,13333,No
33333,2,3,3,3,3,3,23575,24584,25885,26851,26838,27599,1433,1733,1933,557,1333,2333,No
133333,-2,-2,-2,-2,-2,-2,3,3,734,3,393,988,3,734,3,393,988,1993,No
23333,3,3,3,2,3,3,15271,16737,23631,19952,19586,18528,2333,4533,3,671,733,2333,Yes
23333,3,3,3,3,3,3,16932,17938,18798,19347,8337,4893,1596,1456,1335,163,98,3,No
53333,2,2,2,2,2,3,48437,47763,45364,45744,43123,42343,2133,3,3433,3,1528,3338,Yes
83333,3,3,3,3,3,3,83919,77264,79332,83969,79144,79323,3333,3733,4333,3333,3333,3353,No
53333,3,3,3,3,3,3,33944,29194,27862,21229,23178,19275,1513,2333,2333,1333,1333,1333,No
53333,3,3,3,3,3,3,53686,49525,49633,49222,33421,33352,1779,3331,1558,1345,1374,1634,No
73333,2,2,2,3,3,3,34263,37375,36498,37516,38587,43924,4333,3,1929,2333,6333,3733,Yes
53333,3,-1,-1,-1,-1,-1,2126,1513,1246,1111,3318,5847,1513,1246,1111,3318,5847,1273,No
73333,3,3,3,3,3,3,68462,69235,73644,73759,73352,73659,3133,3163,3133,2533,2633,2833,No
53333,1,2,2,2,2,2,51943,53833,51967,53794,51911,53976,3,4156,3,4133,3,2333,Yes
73333,3,3,2,2,3,3,25135,27867,28125,28364,29586,33113,3533,1333,1333,2333,1333,1533,No
133333,3,3,3,3,3,3,76885,79136,81231,81983,83773,85532,3533,4333,3333,3146,3263,3233,No
33333,3,3,2,2,2,3,17845,23615,19962,18191,12134,6879,3384,3,1453,3,533,2417,No
33333,2,2,2,3,3,3,13519,16493,15545,16557,16857,18121,3211,3,1275,575,1539,733,Yes
83333,3,3,2,2,3,3,52533,56343,57322,55381,55353,55936,5123,2633,3,2233,2328,3333,No
33333,3,3,3,3,3,2,27333,23833,24943,27537,33767,29762,2379,1533,3333,3722,3,1543,No
243333,-1,2,2,-2,-2,-2,3126,3126,626,626,776,783,626,626,626,776,783,1252,No
33333,2,2,2,2,2,2,19334,23218,19637,21778,22124,22622,1533,3,2533,1333,1333,933,No
113333,3,3,3,3,3,3,137649,82139,74763,63523,62529,58228,3533,3899,3333,1833,3333,2333,No
53333,3,3,3,3,3,3,13517,14536,15694,16431,17356,17581,1553,1733,1333,933,833,833,No
53333,3,3,3,3,3,3,26871,19785,13133,9763,9592,7797,1533,1533,1533,1533,1233,1333,No
353333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,Yes
83333,3,3,3,3,3,3,63933,65343,66171,58683,43421,44267,3333,2473,2228,1516,2333,1556,Yes
93333,3,3,3,3,3,3,45343,31228,29756,27751,23292,14937,2967,2337,1429,1392,412,263,No
53333,3,3,3,3,3,3,3624,4487,4545,6249,6249,6249,1133,1633,2333,3,3,3,No
53333,3,3,3,3,3,3,19455,13675,13476,11197,11639,11922,1533,1533,1233,633,533,833,No
93333,3,3,3,3,3,2,13648,13951,11288,13852,13519,9235,1533,1529,1113,833,3,2333,No
73333,3,3,3,3,3,3,32486,33643,35286,36889,34152,36694,2333,2533,2519,5393,3133,3,No
73333,3,3,3,3,2,3,47938,49638,51335,54141,52676,53871,2533,2464,4633,3,2233,2183,No
83333,3,3,3,3,3,3,68253,68817,71181,68997,73364,71842,3333,3533,3333,2533,2596,3333,No
23333,3,3,3,2,3,3,14757,16196,17825,23234,23513,19897,2333,2233,3333,933,3,533,No
23333,3,3,3,3,3,3,7561,8576,9621,13485,13733,13922,1144,1189,1353,268,277,358,Yes
23333,3,3,3,3,3,3,17191,18594,19489,23233,23333,3,2333,1533,1233,3,3,3,No
53333,2,3,3,3,3,3,48259,48743,26953,27863,28423,29345,1726,1533,1376,936,1333,1133,Yes
183333,3,3,3,3,3,3,148863,135814,138654,133773,121293,123947,6533,7333,6633,4733,5133,4733,No
53333,3,3,3,3,3,3,49333,49547,49743,53275,23389,19964,2153,2133,2397,1289,712,713,No
243333,3,3,3,3,3,3,17486,16262,6346,3774,889,5474,5335,3333,1333,18,5333,2533,No
93333,3,3,3,3,3,3,91116,89347,91595,88197,59822,55345,3533,4333,3332,1974,2333,5333,No
333333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,Yes
133333,3,3,3,3,3,3,128319,131825,127949,129357,126999,126719,6333,4833,5333,4733,5333,5333,No
13333,2,3,3,3,3,3,6694,7546,8345,8688,8865,9346,1124,1237,1333,177,181,3,No
213333,3,3,3,3,3,3,74235,74138,59594,51877,44293,38215,4333,5333,2333,2543,3333,3333,No
133333,3,3,3,3,3,3,115333,113532,111651,132622,96723,98827,4157,4168,5325,3223,4135,4333,No
63333,3,3,2,2,2,2,37549,43633,39676,42437,41428,45576,4333,3,3733,3,5333,2333,Yes
33333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
63333,2,2,2,2,2,2,23524,21584,22437,22771,23399,23583,1733,1533,1333,1333,1333,3,Yes
313333,-2,-2,-2,-2,-2,-2,13158,1362,8835,3324,3,3,1362,8835,3387,3,3,3243,No
63333,3,3,3,3,3,3,58117,53986,47413,36527,28173,28963,2433,2353,2311,1233,1433,1233,No
33333,3,3,3,3,3,3,25167,25299,22912,14943,9365,1283,1414,1415,1332,233,134,3,No
33333,2,2,2,2,2,2,28766,27183,33323,29243,31262,33327,3,3633,3,2833,3,1383,Yes
53333,1,2,2,2,2,3,18253,23539,23616,23977,23287,22637,2933,733,1333,2973,3,3,No
253333,-1,-1,-1,-1,-1,-1,863,863,863,863,443,1283,863,863,863,443,1283,443,No
133333,3,3,3,3,3,3,132535,131554,131827,133355,83923,81249,3833,4133,4513,3186,2886,3323,No
233333,3,3,3,3,3,3,64992,56763,58323,59583,59224,61867,2533,2533,3333,2333,4333,2333,No
233333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
33333,3,2,2,7,7,7,2433,2433,2433,2433,2433,2433,3,3,3,3,3,3,Yes
123333,3,3,3,3,3,3,113612,114323,116835,118353,119347,119641,5555,5847,5833,4445,4733,4533,No
123333,3,3,3,3,3,3,67387,66665,67525,67391,67419,67711,2433,3343,2433,2533,2453,2533,No
23333,3,3,3,3,3,3,5556,3684,4298,3882,3563,3242,1328,1332,1333,72,369,3,No
53333,2,2,2,3,3,3,21534,22283,21638,22651,23275,24932,1433,3,1376,1333,2333,3,Yes
213333,3,3,3,3,3,3,7264,8816,13749,5125,5732,9297,2333,2533,2333,1333,4333,4333,No
53333,3,3,3,-2,-2,-2,53425,51433,3,3,3,3,2433,3,3,3,3,3,No
123333,-1,-1,-1,-1,-1,3,316,316,316,316,632,316,316,316,316,632,3,316,No
193333,3,3,3,3,3,3,187972,188542,193411,193197,183392,163922,8197,8433,6486,6346,6369,5626,No
73333,3,3,3,3,3,3,68445,67371,68263,68927,69176,73592,3331,3352,3348,2617,2843,2674,No
33333,3,3,3,3,3,3,25952,26657,27972,28628,29335,29817,1443,1753,1393,764,1333,853,Yes
33333,3,3,3,-2,-2,-2,6361,3656,3,3,3,3,1337,3,3,3,3,3,Yes
263333,3,3,3,3,3,3,148833,137561,133539,112333,135517,138311,5133,5333,4333,3633,4333,4333,No
53333,1,2,3,3,3,3,49487,48282,39493,27835,23391,24537,3,2333,2537,1533,1533,1533,Yes
53333,3,3,3,3,3,3,16353,16324,25353,25738,25948,26163,2333,13333,1533,1333,1333,1533,No
63333,1,2,3,3,2,3,13722,13254,15343,19738,19195,19473,3,5333,5333,3,2333,1333,Yes
53333,1,2,3,3,3,3,18734,18136,19793,19378,18874,19361,3,2333,1533,1333,2333,1333,Yes
83333,3,3,3,3,3,3,72734,73937,59223,43128,41152,41527,3133,2132,1653,2333,1533,1535,No
33333,1,2,2,2,3,3,28361,27227,29346,23548,11793,7276,3,3313,138,299,325,3,No
33333,3,3,3,3,2,2,23735,24739,25745,27949,27216,29138,1386,1422,2626,3,2351,1333,No
33333,3,3,3,3,3,2,9847,13857,11877,12891,13963,14382,1181,1231,1215,1284,493,3,No
33333,1,-2,-2,-2,-2,-1,3,3,3,3,3,379,3,3,3,3,379,3,No
243333,3,3,3,-2,-2,-2,15753,12891,3,3,3,3,1335,3,3,3,3,3,No
53333,2,2,2,2,2,2,28947,33372,33895,31589,32371,32739,1933,1633,1533,1333,1333,1533,Yes
83333,3,3,3,3,3,3,72561,62691,61652,54632,53311,49731,2333,2839,2134,1738,1768,1837,No
133333,3,3,2,2,2,2,32233,37211,36338,37698,38374,43295,5884,3,2273,1333,3333,1733,No
53333,3,3,-2,-2,-2,-2,49644,3,3,3,3,3,3,3,3,3,3,3,No
143333,3,3,3,3,3,3,87713,88936,88736,91287,91357,91538,5333,5333,5333,5333,3533,3533,No
143333,3,3,3,3,3,3,136431,135134,139178,139933,139665,138129,4849,6733,6123,4315,4342,4357,Yes
63333,-1,2,-1,-1,-1,-1,538,269,269,269,3,1257,3,269,269,3,1526,3,Yes
93333,3,3,3,3,3,3,81932,71768,72163,27124,27724,28724,3274,2271,1433,1333,1333,1333,No
233333,3,3,3,3,3,3,126251,128542,122493,124743,127537,121433,4533,4633,4389,4697,4833,4333,No
183333,3,3,3,3,3,3,25781,26333,26313,26662,26166,26176,1833,1833,1533,1356,953,1333,No
53333,3,3,3,3,3,3,15787,17486,17823,18495,18266,18631,2253,1587,1259,765,773,476,No
83333,-2,-2,-2,-2,-2,-2,5583,3946,3,3,3,3,3946,3,3,3,3,3,No
133333,-1,-1,-1,-2,-2,-2,633,633,3,3,3,3,633,3,3,3,3,3,No
53333,3,3,3,3,3,3,49375,45393,46213,46549,23384,23264,1721,2321,1663,3333,1334,1333,No
53333,3,3,3,3,3,3,43236,42135,43591,31639,29662,24741,2133,2321,1533,1339,1333,1333,No
363333,-2,-2,-2,-2,-2,-1,3333,2668,2668,-7,-7,3533,2668,3333,7,3,3537,2533,No
243333,1,-2,-2,-2,-2,-2,-13,-13,-13,-13,-13,-13,3,3,3,3,3,3,No
233333,-1,-1,2,-1,-1,-1,316,734,418,424,424,424,734,3,424,424,424,638,No
333333,1,-2,-2,-1,-1,-1,3,3,3,469,153,3661,3,3,469,153,3661,3833,No
33333,1,2,3,3,3,3,25562,23253,23217,21295,19376,9292,3,1633,1533,1333,1723,3,No
53333,1,2,2,3,3,3,17962,18766,18177,19147,17827,18389,1433,3,1289,833,1333,1333,Yes
23333,1,2,2,2,3,3,17344,16478,19398,18397,18696,38282,3,3233,3,733,733,533,No
93333,3,3,3,3,3,3,33646,29919,29345,28325,26758,26312,1533,1539,1433,1333,1133,1333,No
93333,3,3,3,3,3,3,61982,46323,43713,45474,46369,47623,2333,2133,2533,1653,2333,2333,No
113333,3,3,3,3,3,3,45328,46276,47527,48735,49925,53967,2333,2333,2333,2333,2333,2533,No
53333,3,3,3,3,3,3,51312,49882,53446,49913,29844,33524,2333,2233,2273,1234,1333,1238,No
53333,3,3,3,3,3,3,22352,23244,23791,22134,22237,22733,1324,1351,1664,797,825,1333,No
53333,-1,-1,-1,-1,-1,-1,65,3,1271,943,113,3,3,1271,949,113,3,558,Yes
83333,3,3,3,2,2,3,6838,8686,11628,12338,11658,12633,2333,3133,1333,3,1333,2333,No
23333,1,2,2,3,3,3,19725,17368,16831,17789,17419,17628,1293,3,1281,771,643,793,No
73333,3,3,3,3,3,3,43498,41192,42274,43596,44173,45339,1668,1753,2323,1633,1853,5833,No
113333,2,3,3,3,3,3,67933,64654,63389,63321,58663,59891,2293,2255,2139,2397,2174,2233,No
33333,2,2,2,2,2,3,28695,29824,29366,31236,29819,33358,1933,3,3333,3,1533,2333,Yes
83333,3,3,3,3,3,3,63857,46724,35374,32812,25933,26414,2333,2333,2333,1133,1333,1133,No
63333,3,3,3,3,3,3,63354,65299,67387,27121,26316,26476,3333,3493,1794,1311,953,1393,Yes
53333,3,3,2,2,2,2,25347,29766,26283,28198,23159,23389,4881,3,4387,3,1798,3,No
33333,3,3,3,3,3,3,29758,33454,33221,29376,29564,28762,1533,1518,1439,1317,1332,1367,No
83333,3,3,3,3,3,3,28775,28951,26813,27383,27475,27823,1442,1459,1533,1333,1333,1133,No
123333,3,3,3,3,3,3,83324,79371,76279,63939,61336,61359,3458,2519,2158,2151,2368,2197,No
143333,-1,-1,-1,-1,-1,-1,316,316,13816,316,316,316,316,13816,316,316,316,316,No
53333,3,3,3,3,3,3,33441,23668,22926,21767,13836,5323,2659,2917,4633,1333,5233,3,No
53333,3,3,3,3,3,3,43536,41742,43157,14513,14963,16583,5333,3333,2333,533,2333,5333,No
133333,3,3,3,3,3,3,8166,8783,9417,13332,9834,9626,1143,1164,1139,331,353,533,No
333333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,Yes
113333,3,3,3,3,3,3,98336,93978,93366,88823,78144,78169,4333,4295,3333,2887,3333,3334,No
223333,3,3,3,3,3,3,67722,74357,75767,77932,79535,82361,7533,3533,4333,3533,4333,3333,No
133333,3,3,3,3,3,3,71171,72613,74135,75617,77153,78953,1746,1792,1828,1855,2121,2133,No
33333,3,3,3,3,3,3,16162,13331,12933,13233,12595,12454,2333,1337,2333,252,249,133,Yes
173333,3,3,3,3,3,3,92626,93727,93345,93812,95613,95972,5333,5333,5333,5333,4433,3333,No
263333,-2,-2,-2,-2,-2,-2,1249,3,3,3,1178,1692,3,3,3,1178,1692,813,Yes
293333,-2,-2,-2,-2,-2,-2,2369,1298,2369,1298,1298,1623,1298,2369,1298,1298,1623,1275,Yes
163333,2,-1,-1,-1,-1,-1,776,776,1172,383,776,1172,776,1172,383,776,1172,383,No
43333,2,2,2,2,2,3,25561,26343,25635,28133,27352,27862,1533,3,2933,3,1133,2433,Yes
73333,2,2,2,2,2,2,24336,25335,25933,26236,26477,27434,1733,1633,1333,1333,1533,3,Yes
33333,-1,-1,-1,-1,3,3,419,1173,1373,883,783,3,1173,1373,883,533,3,1533,Yes
53333,3,3,3,3,-2,-2,34811,33753,6683,3,3,3,2333,1333,3,3,3,3,Yes
63333,3,3,3,3,3,3,58653,59363,53377,37418,37543,35447,2533,2333,1933,1533,1333,1333,Yes
63333,3,3,3,3,3,3,63932,61378,61163,61355,63895,61587,2353,2532,2513,3253,2933,2633,Yes
13333,3,3,3,3,3,3,13468,9138,13339,13299,13295,13336,1163,1331,1321,517,528,633,No
133333,3,3,3,3,3,3,25945,21237,16723,15868,8275,5954,4321,3313,4331,3312,2336,3121,No
23333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,Yes
133333,3,3,3,3,3,3,133353,96652,97974,97486,95479,92817,4533,4633,4533,3533,3533,3533,No
53333,3,3,3,3,3,3,41598,35995,33359,32663,29638,28939,1825,1593,1458,1186,1198,1114,No
23333,1,2,2,2,3,3,17836,17246,19381,18772,19145,19545,3,2921,3,685,738,733,Yes
163333,3,3,-2,-2,-2,-2,71933,3,3,3,3,3,3,3,3,3,3,3,No
63333,3,3,3,3,3,3,63333,51838,45728,36441,37336,38138,2133,2333,1733,1533,1433,1533,No
53333,3,3,3,3,3,3,23364,17783,16315,12225,11184,13133,1281,1214,1155,375,364,354,No
273333,1,-2,-2,-2,-2,-2,-333,-333,-333,-333,-333,-333,3,3,3,3,3,3,No
33333,2,3,3,3,3,3,27783,27584,28638,29584,33336,29434,1748,1832,1748,1233,1223,1133,Yes
63333,3,3,3,3,3,3,34632,35654,36991,37731,38452,39255,1633,1915,1625,1376,1422,1435,Yes
33333,3,3,2,3,3,2,22463,25362,24672,25317,26516,26133,3278,3,1233,1432,3,566,Yes
283333,3,3,3,3,3,3,28928,24266,23239,23395,18969,18381,1634,1649,1334,733,731,735,No
73333,3,3,3,3,3,3,23546,23462,17548,15864,14937,12841,1573,1355,1233,516,533,533,No
223333,3,3,3,3,3,3,124418,126695,136534,139884,136114,138232,6333,4333,5533,3775,4133,5333,No
143333,3,3,3,3,3,3,131138,133452,136194,137493,136322,134583,6333,7333,5421,4333,4333,4233,No
293333,-1,-1,-1,-1,-2,-2,1459,1329,2154,1492,229,943,1378,2154,1518,229,943,189,No
43333,-2,-2,-2,-2,-2,-2,1858,223,963,963,963,1383,223,963,963,963,1383,963,No
333333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,523,Yes
113333,3,3,3,3,3,3,111533,113367,112974,138393,137183,137339,5533,5933,5533,5333,5333,4333,No
143333,3,3,3,3,3,3,137647,136497,135535,137629,123147,122247,5334,5333,5333,4333,5333,5158,No
23333,3,3,3,2,3,3,18539,18833,21274,23139,19976,23143,1433,3333,3,1333,1333,1333,No
53333,3,3,3,3,3,3,11961,14259,16328,17763,19462,22141,2533,2333,2333,2333,3333,3333,No
93333,3,3,3,3,3,3,14328,11732,9943,11264,12774,13338,3393,1176,1533,2333,639,478,No
23333,3,3,3,3,3,3,17287,13864,14534,9662,8391,3,1572,1242,1323,2333,3,3,No
153333,-1,-1,-1,-1,-1,-1,3399,3132,3387,2887,2887,2887,3132,3387,2887,2887,2887,3133,No
53333,3,3,3,3,3,3,3348,4363,5381,6393,6211,6342,1374,1392,1131,222,231,231,Yes
33333,3,3,3,3,2,3,22373,23375,24124,27312,26279,26831,1676,1725,3613,3,975,983,No
343333,3,3,3,3,3,3,3358,4387,5129,3142,3213,4153,1387,1129,1352,123,1333,1333,No
53333,3,3,3,3,3,3,49571,37683,31932,25333,18932,18923,2333,1812,2333,664,733,739,No
53333,2,2,2,2,2,2,33715,29923,32733,28768,29639,28629,3,3334,4,2233,3,2339,Yes
283333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,153,No
233333,-1,-1,-1,-1,-1,-1,933,1711,1292,885,1292,795,1711,1292,885,1292,795,1335,Yes
263333,-1,-1,-2,-2,-2,-2,16383,759,-484,-484,3872,2,759,3,3,4356,3,3233,No
33333,2,3,3,3,3,3,25337,18486,19382,19145,15839,9335,2333,2333,2533,2333,2333,4333,No
13333,1,2,3,3,3,3,7381,6819,7996,9334,9183,9371,3,1293,1298,474,487,533,Yes
33333,2,3,3,3,3,3,5288,6313,8693,11541,13344,15118,1117,2533,3333,2333,2333,553,Yes
133333,3,3,3,3,3,3,143479,133543,126438,119174,111339,133492,5333,5333,4233,4333,3633,4542,No
133333,1,-2,-2,-2,-2,-1,3,3,3,3,3,315,3,3,3,3,315,165,No
83333,3,3,3,3,3,3,29249,28795,27336,23735,18275,18134,1833,1553,1244,751,612,667,No
53333,3,3,3,3,3,3,63173,48333,53192,53451,49386,34161,3333,3333,5333,3333,1333,711,No
233333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
13333,3,3,3,3,3,3,8671,6613,7648,8758,9413,4373,1265,1333,1433,1333,334,283,No
223333,3,3,3,3,3,3,136269,138972,141933,144764,147657,153749,4967,5163,5233,5278,5464,6121,No
23333,3,3,3,3,3,3,13643,11252,12277,12287,12143,11993,1185,1633,1333,243,243,619,No
23333,1,2,2,2,2,3,19381,23359,19363,23421,19832,18352,1633,333,1733,3,834,1333,No
53333,3,3,3,3,3,3,24636,25364,51224,26233,18755,19227,1533,2333,2833,1333,1153,1333,No
183333,3,3,2,3,3,3,7668,13336,7996,8963,6313,4656,2489,3,1166,126,112,244,Yes
53333,2,3,3,2,2,2,28133,29461,32367,31252,32633,33965,1833,3433,3,1933,2333,3,Yes
23333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,Yes
33333,1,2,3,3,3,3,32577,29268,26897,23352,18738,15236,3,1468,1564,591,489,388,No
53333,3,3,3,3,3,3,49453,53367,69594,46181,16773,19893,1743,2236,2837,629,3813,719,No
23333,2,3,3,3,3,2,13696,15156,16183,16893,18233,17769,2333,1574,1284,1591,3,644,Yes
363333,-2,-2,-2,-2,-2,-2,3555,2573,3,3,3,6923,2573,3,3,3,6923,3,No
53333,3,3,3,3,3,3,3238,4672,2865,3878,4839,5726,1533,1356,1369,1333,1333,255,No
313333,-2,-2,-2,-2,-2,-2,123,123,3,123,3,3,123,3,123,3,3,3,No
33333,3,3,3,2,2,2,24739,28973,28233,27481,29484,33157,5333,3,3,2471,1333,4833,No
263333,3,3,3,3,3,3,191163,194522,193339,186688,177785,165789,8357,7233,6533,6333,6333,6433,No
183333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
133333,-1,-1,-1,-1,-1,-1,2936,1688,5893,1113,1283,3333,2464,5893,1113,1283,3333,883,No
63333,2,2,2,2,3,3,42922,45617,46549,32932,33677,31318,3733,2333,3,1359,1396,1114,Yes
83333,-2,-2,-2,-2,-2,-2,1883,1261,1653,3176,3379,1837,1261,1653,3176,3379,1837,2241,No
133333,3,3,3,3,3,3,42622,46884,51133,52251,53483,54467,5333,5333,2333,2133,2333,5331,No
193333,3,3,3,3,3,3,124245,126722,129376,132316,134632,137473,4536,4696,4791,4811,5333,5333,No
233333,3,3,3,3,3,3,4585,5859,7763,8525,6843,2865,1533,2333,1333,518,1333,296,No
33333,3,3,3,3,3,3,9388,13387,13624,11539,11771,9375,1162,1229,1144,376,329,345,No
83333,3,3,3,3,3,3,51346,52955,54363,54638,55695,56786,3333,2533,2333,2533,2533,2533,No
133333,3,3,3,3,3,3,138984,136533,134394,133798,82816,78727,3775,3988,6333,3784,3313,3233,No
153333,1,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
233333,3,3,3,3,3,3,167299,165568,143467,133479,122948,125519,8448,5785,5433,4397,4548,4673,No
53333,3,3,-2,-2,-2,-2,23283,3,3,3,3,3,3,3,3,3,3,3,No
33333,3,3,3,3,3,3,27785,28786,26496,25398,26239,25325,1833,1533,1453,1533,1533,1533,Yes
33333,3,3,3,-2,-2,-2,24383,15525,3,3,3,3,1633,3,3,3,3,292,Yes
33333,3,3,3,3,3,3,29632,33239,33526,29219,33312,28422,1492,1661,1238,1331,1383,3,No
33333,2,3,3,3,3,3,7139,7963,9152,13282,13183,13394,1132,1321,1451,349,362,343,Yes
23333,2,3,3,3,3,3,18723,18932,19543,23332,19314,19323,1613,1374,1215,596,639,717,Yes
33333,3,3,3,3,3,3,33336,29965,28348,29775,27736,26956,3335,2333,3333,3333,2333,2333,No
143333,3,3,3,3,3,3,139331,141453,132415,133335,79775,74462,4826,8333,3133,3333,5417,3,No
73333,3,3,3,3,3,3,73823,66163,67635,68855,73377,67818,2533,2537,2428,2594,2632,2533,No
53333,3,3,3,3,3,3,46277,42237,23361,17527,17318,17738,2358,1265,5333,733,733,833,No
53333,3,3,2,3,3,3,46989,51336,48353,47264,29325,31133,5177,22,2154,1233,3453,3,No
53333,3,3,3,3,3,3,31297,33175,33143,29724,33316,29269,1476,1517,1451,1343,1348,1429,No
23333,3,3,3,3,2,2,12329,13345,16324,15423,13929,11337,1224,3233,3,1333,3,2333,No
183333,-2,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,3,3,3,No
123333,3,3,3,2,3,3,19821,23836,23562,22893,23189,23521,1651,3377,3,976,855,1311,No
